prompt_id,entropy,latency,tokens_used,correct,llm_answer,ground_truth,avg_au,avg_eu,cosine
prompt35,0.8824516153618007,4.179169178009033,21,no,20,9,2.2099609375,0.0579376220703125,0.4019775390625
prompt36,,20.408376455307007,121,buggy,None,75,,,
prompt37,0.0,19.933477878570557,96,no,5,2,0.0,0.046875,1.0
prompt38,0.15127869100565136,36.20071721076965,206,no,0.33,10,0.169677734375,0.0455474853515625,0.8753662109375
prompt39,,26.003878593444824,146,buggy,None,18,,,
prompt40,0.0,69.83964109420776,366,yes,8,8,0.0,0.0447998046875,1.0
prompt41,0.39331454993794446,1.778754711151123,10,no,300,200,1.4049479166666667,0.05584716796875,0.61669921875
prompt42,0.8791309716397554,1.2711164951324463,8,no,56,26,2.212890625,0.056610107421875,0.40478515625
prompt43,0.0,23.234700679779053,133,no,1875,48,0.0,0.04280853271484375,1.0
prompt44,,34.93542456626892,188,buggy,None,20,,,
prompt45,0.9093528264177626,3.46836519241333,18,no,18,104,2.162109375,0.0598602294921875,0.469970703125
prompt46,0.0,38.77266311645508,173,no,83,163,0.0,0.043548583984375,1.0
prompt47,,254.57526969909668,1000,buggy,None,800,,,
prompt48,0.0,16.190609216690063,100,no,15,8,0.0,0.0440216064453125,1.0
prompt49,0.0,12.474182605743408,78,no,72,30,0.0,0.04302978515625,1.0
prompt50,0.7595725785762276,11.289268255233765,73,no,152,294,3.36328125,0.08302815755208333,0.234130859375
prompt51,0.0,16.427290678024292,101,no,18,5,0.0,0.04296875,1.0
prompt52,0.0,47.4287486076355,215,no,30,15,0.0,0.044158935546875,1.0
prompt53,0.8119320061554337,1.7104172706604004,9,yes,40,40,1.8173828125,0.0567779541015625,0.394287109375
prompt54,0.0,74.37336850166321,313,no,30,40,0.0,0.0438232421875,1.0
prompt55,0.0,19.407227277755737,95,yes,14,14,0.0,0.043975830078125,1.0
prompt56,0.0,6.91738748550415,44,yes,3,3,0.0,0.044647216796875,1.0
prompt57,0.0,41.958529233932495,190,no,1245,83,0.0,0.042449951171875,1.0
prompt58,0.31026713075982093,26.378711223602295,122,no,4.0,57,0.904052734375,0.05756378173828125,0.539520263671875
prompt59,,4.760968446731567,31,buggy,None,187,,,
prompt60,0.0,16.325600147247314,82,no,18,17,0.0,0.04254150390625,1.0
prompt61,0.05855665280486504,17.69213342666626,101,yes,1430,1430,0.168212890625,0.04638671875,0.78253173828125
prompt62,0.24378059141393815,52.2278368473053,279,no,75000.0,25000,0.254150390625,0.047863006591796875,0.7003326416015625
prompt63,0.6379146699551845,2.2098875045776367,11,no,1680,1596,1.946533203125,0.05815887451171875,0.432373046875
prompt64,0.0,18.48747158050537,86,no,200,300,0.0,0.042165120442708336,1.0
prompt65,0.7674837805954574,2.92795991897583,19,no,22,36,2.751953125,0.072021484375,0.27288818359375
prompt66,0.2007656667595373,50.951032638549805,230,no,24,48,0.339599609375,0.046630859375,0.7264404296875
prompt67,0.0,60.955004930496216,269,no,560,595,0.0,0.042551676432291664,1.0
prompt68,0.0,30.65386652946472,147,no,60,36,0.0,0.0428924560546875,1.0
prompt69,0.0,17.32838773727417,104,no,40,60,0.0,0.04180908203125,1.0
prompt70,0.11130166788774348,24.547287225723267,118,no,595.0,7425,0.11311848958333333,0.0461578369140625,0.85498046875
prompt71,0.0,24.362889528274536,146,yes,60,60,0.0,0.0437774658203125,1.0
prompt72,0.0,26.306964635849,152,yes,221,221,0.0,0.041717529296875,1.0
prompt73,0.0,13.126681089401245,83,no,45,255,0.0,0.0423431396484375,1.0
prompt74,0.0,47.95282220840454,203,no,117,88,0.0,0.042307535807291664,1.0
prompt75,,256.78207564353943,995,buggy,None,60,,,
prompt76,,30.23269510269165,167,buggy,None,5,,,
prompt77,0.0,15.135606527328491,76,no,0,100,0.0,0.04278564453125,1.0
prompt78,0.19918067465354095,36.592007875442505,173,no,5.5,6,0.170166015625,0.04528045654296875,0.7726287841796875
prompt79,0.28600302001534084,11.936846017837524,60,yes,70,70,0.6806640625,0.049835205078125,0.55499267578125
prompt80,0.0,10.997275829315186,71,yes,10,10,0.0,0.042755126953125,1.0
prompt81,0.0,34.21388292312622,159,no,0,17,0.0,0.045806884765625,1.0
prompt82,,252.11226844787598,1000,buggy,None,623,,,
prompt83,0.0,9.467826128005981,57,yes,600,600,0.0,0.042236328125,1.0
prompt84,0.49064311192286925,5.484376907348633,28,no,34,15,0.33984375,0.0496063232421875,0.78173828125
prompt85,0.0,197.62742590904236,705,no,65,44,0.0,0.0435791015625,1.0
prompt86,0.0,28.393656969070435,131,no,18.5,22,0.0,0.04424285888671875,1.0
prompt87,0.0,143.29935312271118,552,no,20,9360,0.0,0.0428924560546875,1.0
prompt88,0.0931623137857853,41.80031991004944,196,no,8020,8000,0.169189453125,0.045074462890625,0.773101806640625
prompt89,0.0,10.744911432266235,54,no,96,24,0.0,0.0423736572265625,1.0
prompt90,,86.43387794494629,415,buggy,None,225,,,
prompt91,0.0,10.674389839172363,69,no,76,28,0.0,0.0438690185546875,1.0
prompt92,0.0,18.113699913024902,89,no,7,4,0.0,0.045867919921875,1.0
prompt93,,0.47998499870300293,1,buggy,None,36,,,
prompt94,0.0,21.833581924438477,106,no,272,348,0.0,0.042510986328125,1.0
prompt95,,253.6129674911499,1000,buggy,None,40,,,
prompt96,0.0,11.23968505859375,57,yes,3,3,0.0,0.044769287109375,1.0
prompt97,0.11711330560973009,25.337119340896606,139,no,4.4606,12,0.16943359375,0.04741668701171875,0.782470703125
prompt98,0.0,23.655232429504395,109,no,25,5,0.0,0.042327880859375,1.0
prompt99,0.0,24.165836572647095,133,no,23,58,0.0,0.041748046875,1.0
prompt100,,7.85823917388916,46,buggy,None,175,,,
prompt101,0.0,16.841471433639526,80,no,33,6,0.0,0.041778564453125,1.0
prompt102,0.0,47.40851664543152,214,no,18,26,0.0,0.04229736328125,1.0
prompt103,0.0,13.760218620300293,68,yes,140,140,0.0,0.042032877604166664,1.0
prompt104,0.13596789654924513,23.153535842895508,136,no,1000750500250.0,500,0.294036865234375,0.04597282409667969,0.8488349914550781
prompt105,0.0,11.026991128921509,70,no,15,20,0.0,0.043212890625,1.0
prompt106,0.0,8.981939554214478,58,no,180,72,0.0,0.044189453125,1.0
prompt107,0.8002449032941557,17.974290132522583,99,no,2,3,0.6806640625,0.04827880859375,0.5634765625
prompt108,,7.239139080047607,44,buggy,None,50,,,
prompt109,,5.718935966491699,33,buggy,None,28,,,
prompt110,,88.38460755348206,421,buggy,None,45,,,
prompt111,0.0,21.614646673202515,124,no,128,16,0.0,0.042124430338541664,1.0
prompt112,0.4159723727070413,25.952292442321777,146,no,12,24,0.68212890625,0.0527496337890625,0.747314453125
prompt113,0.0,21.42137908935547,107,no,15,25,0.0,0.0427093505859375,1.0
prompt114,0.9012147707872563,1.410473346710205,7,no,9,6,2.052734375,0.056884765625,0.46630859375
prompt115,,62.699413537979126,315,buggy,None,90,,,
prompt116,0.8863889517364549,1.3964347839355469,9,no,13,42,2.1103515625,0.058624267578125,0.465576171875
prompt117,0.0,5.2782793045043945,27,yes,360,360,0.0,0.042917887369791664,1.0
prompt118,0.0,8.825129985809326,55,no,45,4,0.0,0.04547119140625,1.0
prompt119,0.0,32.06666135787964,180,no,78400,95200,0.0,0.042852783203125,1.0
prompt120,0.0,36.54704809188843,213,no,32,240,0.0,0.043121337890625,1.0
prompt121,0.0,10.545490980148315,53,no,18,27,0.0,0.0424041748046875,1.0
prompt122,0.0,59.21829581260681,262,no,52,48,0.0,0.042816162109375,1.0
prompt123,0.0,17.72291898727417,89,yes,50,50,0.0,0.042510986328125,1.0
prompt124,0.0,16.485145568847656,79,no,70,10,0.0,0.04229736328125,1.0
prompt125,0.0,22.800976514816284,103,yes,10,10,0.0,0.0440673828125,1.0
prompt126,0.0,26.79606819152832,128,no,38,82,0.0,0.0426177978515625,1.0
prompt127,0.0,12.423776626586914,63,yes,120,120,0.0,0.04180908203125,1.0
prompt128,0.0,51.18402314186096,267,no,500,880,0.0,0.042917887369791664,1.0
prompt129,0.0,23.644093990325928,113,yes,10000,10000,0.0,0.043145751953125,1.0
prompt130,,100.83624958992004,482,buggy,None,30,,,
prompt131,0.0,14.656771421432495,74,yes,940,940,0.0,0.041951497395833336,1.0
prompt132,0.0,47.48939824104309,216,no,42,60,0.0,0.0419921875,1.0
prompt133,0.0,16.203551530838013,96,no,65,13,0.0,0.041839599609375,1.0
prompt134,,8.84180736541748,57,buggy,None,720,,,
prompt135,0.0,70.48953652381897,309,no,35,40,0.0,0.04534912109375,1.0
prompt136,0.9191282649806398,2.188962936401367,11,no,4,6,2.16796875,0.05902099609375,0.466796875
prompt137,,32.7220516204834,181,buggy,None,29,,,
prompt138,,0.1582038402557373,1,buggy,None,105,,,
prompt139,0.0,13.476003170013428,68,no,34,70,0.0,0.0426177978515625,1.0
prompt140,0.0,6.8742029666900635,35,no,70,20,0.0,0.0447540283203125,1.0
prompt141,0.6379286107314085,10.961462020874023,69,no,300,400,1.4547526041666667,0.053070068359375,0.3476359049479167
prompt142,0.08290389265530894,24.28716206550598,145,no,1000,140,0.1690673828125,0.0478363037109375,0.7726287841796875
prompt143,,257.1265938282013,1000,buggy,None,16,,,
prompt144,,24.409809112548828,130,buggy,None,20,,,
prompt145,0.0,19.63129496574402,96,no,3333,4000,0.0,0.0442352294921875,1.0
prompt146,0.6214234683362831,2.405386209487915,12,no,2400,2125,1.78955078125,0.0610198974609375,0.3458099365234375
prompt147,0.8960167225343181,27.287776231765747,145,no,2,75,2.169921875,0.05712890625,0.46533203125
prompt148,,0.1403064727783203,1,buggy,None,30,,,
prompt149,0.0,50.03000473976135,273,no,14.5,16,0.0,0.045196533203125,1.0
prompt150,,53.515413761138916,276,buggy,None,4,,,
prompt151,0.0,25.04851794242859,140,no,150,5,0.0,0.04388427734375,1.0
prompt152,0.0,44.53694701194763,208,no,6,4,0.0,0.043426513671875,1.0
prompt153,0.0,42.55656027793884,184,no,80,48,0.0,0.041748046875,1.0
prompt154,0.1562978326746398,18.628676414489746,107,no,0.40625,272,0.16943359375,0.04677581787109375,0.87176513671875
prompt155,0.8880616203747524,17.708885669708252,85,no,185,280,2.30078125,0.060384114583333336,0.3970540364583333
prompt156,0.0,29.77096438407898,138,yes,1400,1400,0.0,0.04271697998046875,1.0
prompt157,0.0,20.996856212615967,118,no,540,80,0.0,0.042317708333333336,1.0
prompt158,0.0,16.933417081832886,103,yes,34,34,0.0,0.0429840087890625,1.0
prompt159,0.0,16.489123582839966,81,yes,15,15,0.0,0.0428619384765625,1.0
prompt160,0.0,18.12172770500183,89,yes,16,16,0.0,0.0424041748046875,1.0
prompt161,0.4801140532975968,14.19829773902893,83,no,2021330,32,1.5924944196428572,0.07222202845982142,0.58758544921875
prompt162,0.13333582180570208,138.30388402938843,644,no,89.485,92,0.215625,0.046405029296875,0.81712646484375
prompt163,0.9376234645075614,13.488140106201172,68,no,30,50,2.1640625,0.0566558837890625,0.469970703125
prompt164,0.0,18.798407077789307,108,yes,15,15,0.0,0.0422821044921875,1.0
prompt165,0.21147160202597834,32.733073472976685,176,no,123,77,0.5869140625,0.050567626953125,0.7796223958333334
prompt166,0.5607813759710867,1.5883028507232666,10,no,30,5,1.55859375,0.0610504150390625,0.3221435546875
prompt167,0.0,72.07070684432983,319,no,3,16,0.0,0.04473876953125,1.0
prompt168,0.0,14.80932331085205,75,no,10,18,0.0,0.042572021484375,1.0
prompt169,0.0,13.187893629074097,67,no,90,120,0.0,0.0423431396484375,1.0
prompt170,0.17022265104395787,28.361664533615112,135,no,401233,150,0.4423828125,0.048528035481770836,0.7613321940104166
prompt171,0.0,28.097614765167236,161,yes,1210,1210,0.0,0.042510986328125,1.0
prompt172,0.0,39.05220079421997,214,no,39,51,0.0,0.0434112548828125,1.0
prompt173,0.0,45.878437995910645,236,no,9000,18000,0.0,0.04224395751953125,1.0
prompt174,0.3324961217912337,55.22675848007202,236,no,135,95,0.22688802083333334,0.048055013020833336,0.8616536458333334
prompt175,0.0,33.53641390800476,190,no,100,15,0.0,0.0423583984375,1.0
prompt176,,24.0810763835907,138,buggy,None,100,,,
prompt177,0.0,64.8803436756134,276,no,4000,350,0.0,0.04241180419921875,1.0
prompt178,0.0,16.12048077583313,100,no,120,122,0.0,0.042256673177083336,1.0
prompt179,0.6896893787039943,1.3970372676849365,9,no,48,130,1.75048828125,0.057830810546875,0.4716796875
prompt180,0.14022483926566337,4.130768775939941,21,yes,20,20,0.5361328125,0.05340576171875,0.727783203125
prompt181,0.0,26.082350969314575,143,no,45,160,0.0,0.04345703125,1.0
prompt182,0.695987644766396,64.4518768787384,288,no,1,23,0.6787109375,0.050628662109375,0.441650390625
prompt183,,1.8195900917053223,10,buggy,None,2,,,
prompt184,,0.7692034244537354,5,buggy,None,25,,,
prompt185,0.2870603394499792,21.586790800094604,106,no,110230,30,0.29345703125,0.0446624755859375,0.7612965901692709
prompt186,0.8461255622116807,99.17010998725891,460,yes,5,5,1.921875,0.0531005859375,0.483154296875
prompt187,0.0,63.04916954040527,334,no,103.21,106,0.0,0.0428924560546875,1.0
prompt188,0.5465034871819162,2.402583122253418,12,no,16.6667,50,1.3126953125,0.06136474609375,0.220361328125
prompt189,0.19456658652275158,30.20112442970276,142,no,19.46,34,0.2712890625,0.047381591796875,0.790478515625
prompt190,0.0,8.029638528823853,41,no,6,360,0.0,0.04327392578125,1.0
prompt191,0.0,23.28856897354126,114,no,35,5,0.0,0.0448150634765625,1.0
prompt192,,0.15733861923217773,1,buggy,None,91,,,
prompt193,0.0,14.445182800292969,77,no,5,24,0.0,0.047454833984375,1.0
prompt194,0.0,20.27289080619812,100,yes,10,10,0.0,0.0433502197265625,1.0
prompt195,0.0,12.050252199172974,61,yes,12,12,0.0,0.042724609375,1.0
prompt196,0.0,15.656559705734253,79,yes,120,120,0.0,0.041646321614583336,1.0
prompt197,0.0,12.400407791137695,78,yes,6277,6277,0.0,0.04233551025390625,1.0
prompt198,0.0,41.29789066314697,225,no,16,320,0.0,0.0413818359375,1.0
prompt199,0.0,33.56235671043396,155,no,4000,7500,0.0,0.0435028076171875,1.0
prompt200,0.0,15.671802282333374,78,no,11,55,0.0,0.0424041748046875,1.0
prompt201,,30.996304750442505,174,buggy,None,114200,,,
prompt202,,5.2446794509887695,33,buggy,None,100,,,
prompt203,0.13023351804269986,29.24005436897278,162,no,20,31,0.33740234375,0.0500640869140625,0.79248046875
prompt204,0.0,22.3026282787323,108,no,108,98,0.0,0.0418701171875,1.0
prompt205,0.0,46.24123549461365,242,no,11,98,0.0,0.0421600341796875,1.0
prompt206,0.0,16.221213579177856,78,yes,860,860,0.0,0.042388916015625,1.0
prompt207,0.16158113969462762,10.085802555084229,62,no,20,2600,0.6806640625,0.052581787109375,0.734619140625
prompt208,0.0,6.878256559371948,43,no,12,76,0.0,0.0422210693359375,1.0
prompt209,0.0,12.098764896392822,76,no,5,145,0.0,0.043701171875,1.0
prompt210,0.0,6.247578382492065,36,no,5,10,0.0,0.048004150390625,1.0
prompt211,0.0,50.10240054130554,273,no,9,4,0.0,0.04534912109375,1.0
prompt212,0.0,12.09894061088562,73,no,2.5,5,0.0,0.043863932291666664,1.0
prompt213,0.0,12.489260911941528,74,no,350,250,0.0,0.042063395182291664,1.0
prompt214,0.8345374973175779,1.4145755767822266,9,no,12,8,2.2197265625,0.0599365234375,0.3935546875
prompt215,,14.426995754241943,75,buggy,None,44,,,
prompt216,0.8728591042585787,2.3821563720703125,12,no,461.16,220,2.2646484375,0.058263142903645836,0.4043782552083333
prompt217,0.0,6.2609357833862305,40,no,11,15,0.0,0.0434722900390625,1.0
prompt218,0.0,51.9020836353302,237,no,61.85,45,0.0,0.0434814453125,1.0
prompt219,0.0,36.642019271850586,204,no,127,54,0.0,0.042195638020833336,1.0
prompt220,0.7034633882204729,1.8118019104003906,9,no,85,70,1.87109375,0.0600738525390625,0.40087890625
prompt221,0.0,20.023014545440674,97,no,60,90,0.0,0.0419769287109375,1.0
prompt222,0.0,15.177783966064453,77,yes,140,140,0.0,0.041951497395833336,1.0
prompt223,0.0,44.872270584106445,209,no,132,20000,0.0,0.040852864583333336,1.0
prompt224,0.0,23.849902629852295,113,yes,180,180,0.0,0.041778564453125,1.0
prompt225,,37.44285726547241,207,buggy,None,9,,,
prompt226,0.0,28.96289372444153,163,no,10,33,0.0,0.0438690185546875,1.0
prompt227,,0.20546627044677734,1,buggy,None,9,,,
prompt228,0.5064930329828327,42.239710569381714,236,no,25,1,0.3388671875,0.050872802734375,0.7496337890625
prompt229,0.0,19.32642126083374,109,yes,21,21,0.0,0.042694091796875,1.0
prompt230,0.0,19.329598665237427,113,yes,276000,276000,0.0,0.0434112548828125,1.0
prompt231,0.0,18.210090398788452,107,no,60,50,0.0,0.04266357421875,1.0
prompt232,0.0,7.473968267440796,48,no,100,75,0.0,0.04266357421875,1.0
prompt233,,0.19030165672302246,1,buggy,None,12,,,
prompt234,,3.229583740234375,18,buggy,None,21,,,
prompt235,,12.225121974945068,71,buggy,None,10,,,
prompt236,0.0,7.584006071090698,48,no,30,31,0.0,0.0426483154296875,1.0
prompt237,0.0,8.870377779006958,45,no,60,90,0.0,0.042572021484375,1.0
prompt238,0.0,32.76008152961731,190,no,6,68,0.0,0.044403076171875,1.0
prompt239,0.0,27.36598229408264,152,no,420,280,0.0,0.04229736328125,1.0
prompt240,0.0,40.972092390060425,229,no,6,21,0.0,0.046661376953125,1.0
prompt241,0.0,13.238723754882812,67,yes,6,6,0.0,0.043670654296875,1.0
prompt242,0.0,10.218863010406494,63,no,10,3,0.0,0.043792724609375,1.0
prompt243,0.0,15.222509384155273,92,yes,250,250,0.0,0.041941324869791664,1.0
prompt244,0.0,27.825105667114258,129,no,3,20,0.0,0.04425048828125,1.0
prompt245,0.9124858257632303,1.6062288284301758,8,no,2,7,2.052734375,0.05584716796875,0.47705078125
prompt246,0.0,38.91699147224426,177,no,540,27000,0.0,0.043446858723958336,1.0
prompt247,0.12715158894770695,18.921303510665894,108,no,64,32,0.33837890625,0.0452728271484375,0.6966552734375
prompt248,0.0,12.94342565536499,83,no,75,300,0.0,0.042083740234375,1.0
prompt249,0.0,98.41894793510437,470,no,12000,5600,0.0,0.0441162109375,1.0
prompt250,,38.00402331352234,211,buggy,None,17,,,
prompt251,0.0,13.20785140991211,67,yes,70,70,0.0,0.0417938232421875,1.0
prompt252,0.0,43.87439799308777,205,no,25,73,0.0,0.0442352294921875,1.0
prompt253,0.0,10.642411470413208,68,yes,18,18,0.0,0.0445098876953125,1.0
prompt254,0.7875099556636744,24.096770763397217,136,no,14,84,1.98583984375,0.0579986572265625,0.46484375
prompt255,0.6955685370864126,17.741211891174316,87,no,5,192,1.078125,0.0509033203125,0.499267578125
prompt256,0.0,9.033585786819458,57,yes,45,45,0.0,0.043853759765625,1.0
prompt257,0.06592393092718139,6.0998311042785645,31,no,800000,5600,0.11271158854166667,0.046986897786458336,0.8487345377604166
prompt258,0.9685778974309274,1.782238245010376,9,no,5,6,1.9208984375,0.05633544921875,0.46337890625
prompt259,0.0,43.26756024360657,203,no,48,168,0.0,0.0446319580078125,1.0
prompt260,0.0,14.379943609237671,90,no,132,11,0.0,0.041361490885416664,1.0
prompt261,,1.424440622329712,9,buggy,None,62,,,
prompt262,0.0,12.5913827419281,64,yes,270,270,0.0,0.041758219401041664,1.0
prompt263,0.0,17.966392040252686,108,no,3,8,0.0,0.0460205078125,1.0
prompt264,0.0,12.056113243103027,73,no,175,400,0.0,0.040852864583333336,1.0
prompt265,0.20534453284352674,33.88257622718811,154,yes,9500,9500,0.169677734375,0.04399871826171875,0.76885986328125
prompt266,0.07899522385070684,53.78433871269226,236,no,150000.0,118000,0.15028211805555555,0.045586480034722224,0.80596923828125
prompt267,0.8747818903583364,1.333644151687622,8,no,65,91,2.2216796875,0.0580902099609375,0.46484375
prompt268,0.0,16.053163051605225,99,no,355,1375,0.0,0.041971842447916664,1.0
prompt269,0.0,15.790548324584961,80,yes,4,4,0.0,0.043487548828125,1.0
prompt270,0.0,79.1490957736969,336,yes,762,762,0.0,0.042429606119791664,1.0
prompt271,,59.37631392478943,314,buggy,None,20,,,
prompt272,0.15339201381364648,36.12915873527527,170,no,5.05,5,0.339111328125,0.0498809814453125,0.786865234375
prompt273,0.0,16.82683753967285,97,no,280,315,0.0,0.043202718098958336,1.0
prompt274,0.42794786861901374,36.51552772521973,198,no,0,3200,0.6787109375,0.049835205078125,0.4423828125
prompt275,,180.2582037448883,750,buggy,None,138,,,
prompt276,0.0,40.7707781791687,188,no,30,9,0.0,0.04315185546875,1.0
prompt277,0.5909470762816715,2.2867424488067627,10,no,4.5,4,2.3932291666666665,0.0693359375,0.2608235677083333
prompt278,0.0,16.806362628936768,85,yes,40,40,0.0,0.042236328125,1.0
prompt279,0.0,24.947786569595337,123,no,1,6,0.0,0.04541015625,1.0
prompt280,0.1761102339995941,14.212034225463867,72,no,12.5,7,0.1361328125,0.044403076171875,0.81810302734375
prompt281,0.0,12.67139744758606,64,no,120,2450,0.0,0.043111165364583336,1.0
prompt282,0.046241515727322,21.568390369415283,125,no,1239180,195,0.09681919642857142,0.043243408203125,0.9175153459821429
prompt283,,178.736243724823,741,buggy,None,68,,,
prompt284,0.0,37.69457149505615,198,yes,360,360,0.0,0.041910807291666664,1.0
prompt285,0.0,11.605435848236084,75,yes,21,21,0.0,0.0428924560546875,1.0
prompt286,0.0,27.94950270652771,164,no,21.25,90,0.0,0.043597412109375,1.0
prompt287,0.0,28.453155279159546,154,no,9,8,0.0,0.043670654296875,1.0
prompt288,0.0,16.626500368118286,82,yes,3,3,0.0,0.04376220703125,1.0
prompt289,,24.409980297088623,140,buggy,None,16,,,
prompt290,0.0,31.849828958511353,149,no,100,390,0.0,0.042195638020833336,1.0
prompt291,0.0,15.535476684570312,94,no,2.5,2,0.0,0.04587554931640625,1.0
prompt292,0.0,38.427590131759644,180,yes,75,75,0.0,0.0426483154296875,1.0
prompt293,0.0,14.900046110153198,72,no,86,83,0.0,0.043670654296875,1.0
prompt294,0.9306840362038007,1.8909635543823242,12,no,4,3,2.169921875,0.059600830078125,0.466796875
prompt295,0.19845107511268548,31.067139863967896,142,no,2204060,370,0.19419642857142858,0.04421125139508929,0.863525390625
prompt296,,1.1288058757781982,7,buggy,None,3,,,
prompt297,0.9130658370634126,1.501875877380371,9,no,30,55,2.220703125,0.057525634765625,0.43017578125
prompt298,0.0,23.198249340057373,109,no,400,500,0.0,0.042724609375,1.0
prompt299,0.7386402690158705,2.210897922515869,11,no,3600,31800,2.01953125,0.0585479736328125,0.42059326171875
prompt300,,12.835777997970581,73,buggy,None,78,,,
prompt301,0.8160143322397347,12.164110660552979,58,no,4,8,1.9150390625,0.05853271484375,0.483154296875
prompt302,0.18320827352103905,13.400928020477295,68,yes,15.0,15,1.31484375,0.066973876953125,0.662005615234375
prompt303,0.21971146318243892,158.7674584388733,598,no,50202211.0,1300,0.3656338778409091,0.046128706498579544,0.7759572809392755
prompt304,0.0,42.449461221694946,196,yes,3200,3200,0.0,0.043609619140625,1.0
prompt305,0.0,13.410707950592041,85,yes,4,4,0.0,0.043548583984375,1.0
prompt306,0.0,15.633763074874878,78,yes,10,10,0.0,0.04339599609375,1.0
prompt307,0.4226645615990259,19.929150104522705,97,no,4,16,0.6787109375,0.048858642578125,0.50146484375
prompt308,0.24911576040698677,27.697715044021606,133,no,46,6,0.5361328125,0.05322265625,0.605712890625
prompt309,0.9062391355394219,1.6102826595306396,8,no,6,8,2.173828125,0.05474853515625,0.466796875
prompt310,0.0,62.606069803237915,268,no,9300,2050,0.0,0.04389190673828125,1.0
prompt311,0.0,3.5914831161499023,23,no,45,91,0.0,0.0434722900390625,1.0
prompt312,0.0,15.041585206985474,76,yes,32,32,0.0,0.043792724609375,1.0
prompt313,,50.86788749694824,271,buggy,None,120000,,,
prompt314,0.7001895388595034,6.876588821411133,43,no,47.5,30,1.3759765625,0.0547332763671875,0.421844482421875
prompt315,0.0,21.9756977558136,130,no,9,14,0.0,0.044464111328125,1.0
prompt316,0.6453167984467876,3.568817615509033,18,no,20,156,3.6484375,0.09173583984375,0.222442626953125
prompt317,0.7010009773716005,2.93987774848938,15,no,300,12,1.8948567708333333,0.060557047526041664,0.312744140625
prompt318,0.543212016771748,28.09996247291565,162,no,36,123,1.01953125,0.0549774169921875,0.36572265625
prompt319,,1.481107473373413,9,buggy,None,15,,,
prompt320,0.0,20.945167303085327,103,no,15,8,0.0,0.04315185546875,1.0
